Term,Course,Section,Course Name,Credits,Capacity,Days,Hours,Room,Professor,Modality
C22,EDFI3695,LH1,FIRST AID SAFETY,3,25,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,EDFI3695,LJ1,FIRST AID SAFETY,3,25,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,EDFI3695,LM1,FIRST AID SAFETY,3,25,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,EDFI3695,LN1,FIRST AID SAFETY,3,25,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,EDFI3697,JO1,LAB PHY EDU RECRE,1,8,Th,3:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,EDFI3697,JP1,LAB PHY EDU RECRE,1,8,Th,4:00 pm - 4:50 pm,TBA,TBA,(P) - Presencial
C22,EDFI3697,LO1,LAB PHY EDU RECRE,1,8,M,3:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,EDFI3697,LP1,LAB PHY EDU RECRE,1,8,M,4:00 pm - 5:20 pm,TBA,TBA,(P) - Presencial
C22,EDFI3697,MO1,LAB PHY EDU RECRE,1,8,W,3:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,EDFI3697,MP1,LAB PHY EDU RECRE,1,8,W,4:00 pm - 4:50 pm,TBA,TBA,(P) - Presencial
C22,EDFI3698,KH1,PSYCHOMOTRICITY,3,20,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,EDFI3698,LJ1,PSYCHOMOTRICITY,3,20,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,EDFI4012,JP1,LAB PHY ACT PHY DIS,1,8,Th,4:00 pm - 4:50 pm,TBA,TBA,(P) - Presencial
C22,EDFI4012,KO1,LAB PHY ACT PHY DIS,1,8,Tu,3:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,EDFI4012,KP1,LAB PHY ACT PHY DIS,1,8,Tu,4:00 pm - 4:50 pm,TBA,TBA,(P) - Presencial
C22,EDFI4012,LO1,LAB PHY ACT PHY DIS,1,8,M,3:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,EDFI4012,LP1,LAB PHY ACT PHY DIS,1,8,M,4:00 pm - 4:50 pm,TBA,TBA,(P) - Presencial
C22,EDFI4012,MO1,LAB PHY ACT PHY DIS,1,8,W,3:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,EDFI4013,KM1,TEAC ADAP ELE SWIM,3,25,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,EDFI4020,EI1,TEACH PE GRADES 7-12,3,1,,,TBA,TBA,Presencial
C22,EDFI4020,KH1,TEACH PE GRADES 7-12,3,20,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,EDFI4020,KJ1,TEACH PE GRADES 7-12,3,20,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,EDFI4020,LH1,TEACH PE GRADES 7-12,3,20,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,EDFI4157,KJ1,PHYS ACT MENT RETAR,3,25,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,EDFI4157,LK1,PHYS ACT MENT RETAR,3,25,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(P) - Presencial
C22,EDFI4166,EI1,INTROD THERAUPEUTIC RECR,3,1,,,TBA,TBA,Presencial
C22,EDFI4168,LK1,PHYSIOLOGY OF EXERCISE,3,25,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(P) - Presencial
C22,EDFI4169,KM1,PHY ACT IND PHY LIM,3,25,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,EDFI4169,LM1,PHY ACT IND PHY LIM,3,25,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,EDFI4199,LH1,TEACH PRACT SPEC,6,9,MTuWThF,8:00 am - 11:50 am8:00 am - 11:50 am8:00 am - 11:50 am8:00 am - 11:50 am8:00 am - 11:50 am,TBA,TBA,(P) - Presencial
C22,EDFI4199,LH2,TEACH PRACT SPEC,6,9,MTuWThF,8:00 am - 11:50 am8:00 am - 11:50 am8:00 am - 11:50 am8:00 am - 11:50 am8:00 am - 11:50 am,TBA,TBA,(P) - Presencial
C22,EDFU3001,LH1,HUMAN GROWTH DEVELOPMENT I,3,30,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,EDFU3002,KH1,HUMAN GROWTH DEVELOP II,3,30,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,EDFU3002,KJ1,HUMAN GROWTH DEVELOP II,3,30,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,EDFU3002,LJ1,HUMAN GROWTH DEVELOP II,3,30,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,EDFU3005,EL1,PERSON DEVEL GUID SEM,-,20,,,TBA,TBA,(D) - Distance
C22,EDFU3005,JIS,PERSON DEVEL GUID SEM,-,20,Th,9:00 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,EDFU3005,JJ1,PERSON DEVEL GUID SEM,-,20,Th,10:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C22,EDFU3005,JM1,PERSON DEVEL GUID SEM,-,20,Th,1:00 pm - 1:50 pm,TBA,TBA,(P) - Presencial
C22,EDFU3005,KH1,PERSON DEVEL GUID SEM,-,20,Tu,8:30 am - 9:20 am,TBA,TBA,(P) - Presencial
C22,EDFU3005,KJS,PERSON DEVEL GUID SEM,-,20,Tu,10:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C22,EDFU3005,KM1,PERSON DEVEL GUID SEM,-,20,Tu,1:00 pm - 1:50 pm,TBA,TBA,(H) - Hybrid
C22,EDFU3005,LI1,PERSON DEVEL GUID SEM,-,20,M,9:00 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,EDFU3005,LJ1,PERSON DEVEL GUID SEM,-,20,M,10:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C22,EDFU3005,LJS,PERSON DEVEL GUID SEM,-,20,M,10:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C22,EDFU3005,LK1,PERSON DEVEL GUID SEM,-,20,M,11:00 am - 11:50 am,TBA,TBA,(H) - Hybrid
C22,EDFU3005,LL1,PERSON DEVEL GUID SEM,-,20,M,12:00 pm - 12:50 pm,TBA,TBA,(H) - Hybrid
C22,EDFU3005,MI1,PERSON DEVEL GUID SEM,-,20,W,9:00 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,EDFU3005,MJ1,PERSON DEVEL GUID SEM,-,20,W,10:00 am - 10:50 am,TBA,TBA,(P) - Presencial
C22,EDFU3005,ML1,PERSON DEVEL GUID SEM,-,20,W,12:00 pm - 12:50 pm,TBA,TBA,(P) - Presencial
C22,EDFU3007,KH1,SOCIAL FOUNDATIONS OF EDUC,3,30,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(H) - Hybrid
C22,EDFU3007,KJ1,SOCIAL FOUNDATIONS OF EDUC,3,30,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C22,EDFU4019,EL1,PHILOSOPHICAL PRINC EDUCAT,3,20,,,TBA,TBA,(D) - Distance
C22,EDFU4019,LJ1,PHILOSOPHICAL PRINC EDUCAT,3,30,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,EDPE3010,KN1,TEACHING SOC STUD 4-6,3,25,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,EDPE3010,LK1,TEACHING SOC STUD 4-6,3,25,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(P) - Presencial
C22,EDPE3018,KJ1,TEACH ENGLISH SECOND LANG,3,30,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,EDPE3070,KH1,TEACHING LITERACY 4-6,3,20,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,EDPE3070,LN1,TEACHING LITERACY 4-6,3,20,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,EDPE3306,KJ1,PROG EARLY CHILDHOOD ED II,3,20,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(H) - Hybrid
C22,EDPE3306,LH1,PROG EARLY CHILDHOOD ED II,3,20,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,EDPE3315,KH1,DEV OF READ & WRIT. PRESCO,3,25,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(H) - Hybrid
C22,EDPE3315,LJ1,DEV OF READ & WRIT. PRESCO,3,25,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,EDPE3317,EL1,CHILDREN'S LITERATURE,3,20,,,TBA,TBA,(D) - Distance
C22,EDPE3317,KJ1,CHILDREN'S LITERATURE,3,25,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,EDPE3326,LG1,RHYTHM MOVEM DEVELOP MOTOR,3,25,MW,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(H) - Hybrid
C22,EDPE3335,EI1,EARLY CHILD METHOD LABORAT,3,2,,,TBA,TBA,Presencial
C22,EDPE3335,LH1,EARLY CHILD METHOD LABORAT,3,17,M,8:30 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,EDPE3335,MH1,EARLY CHILD METHOD LABORAT,3,17,W,8:30 am - 11:20 am,TBA,TBA,(H) - Hybrid
C22,EDPE3345,EI1,TEAC PRAC PREESC PRIM ELEM,6,1,,,TBA,TBA,(H) - Hybrid
C22,EDPE3345,LH1,TEAC PRAC PREESC PRIM ELEM,6,9,MTuWThF,8:00 am - 11:50 am8:00 am - 11:50 am8:00 am - 11:50 am8:00 am - 11:50 am8:00 am - 11:50 am,TBA,TBA,(P) - Presencial
C22,EDPE3345,LH2,TEAC PRAC PREESC PRIM ELEM,6,9,MTuWThF,8:00 am - 11:50 am8:00 am - 11:50 am8:00 am - 11:50 am8:00 am - 11:50 am8:00 am - 11:50 am,TBA,TBA,(P) - Presencial
C22,EDPE4115,KM1,TEACH SCIENCES & MATE 4-6,3,30,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,EDPE4335,VH1,SEMINAR CURRICULUM ELEMENT,3,20,F,8:30 am - 11:20 am,TBA,TBA,(H) - Hybrid
C22,ESCO3006,LM1,ORAL WRITTEN COMM II,3,20,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,ESCO4005,KJ1,TECHNICAL REPORT WRITING,3,25,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,ESPA3101,EL1,BASIC SPANISH I,3,20,,,TBA,TBA,(D) - Distance
C22,ESPA3102,KG1,BASIC SPANISH II,3,25,TuTh,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(P) - Presencial
C22,ESPA3102,KH1,BASIC SPANISH II,3,25,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,ESPA3102,KH2,BASIC SPANISH II,3,25,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,ESPA3102,KJ1,BASIC SPANISH II,3,25,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,ESPA3102,KJ2,BASIC SPANISH II,3,25,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,ESPA3102,KJS,BASIC SPANISH II,3,25,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,ESPA3102,KM1,BASIC SPANISH II,3,25,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,ESPA3102,KM2,BASIC SPANISH II,3,25,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,ESPA3102,KMS,BASIC SPANISH II,3,25,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,ESPA3102,KN1,BASIC SPANISH II,3,25,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,ESPA3102,KN2,BASIC SPANISH II,3,25,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,ESPA3102,LG1,BASIC SPANISH II,3,25,MW,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(P) - Presencial
C22,ESPA3102,LH1,BASIC SPANISH II,3,25,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,ESPA3102,LH2,BASIC SPANISH II,3,25,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,ESPA3102,LHS,BASIC SPANISH II,3,25,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,ESPA3102,LJ1,BASIC SPANISH II,3,25,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,ESPA3102,LJS,BASIC SPANISH II,3,25,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,ESPA3102,LK1,BASIC SPANISH II,3,25,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(P) - Presencial
C22,ESPA3102,LK2,BASIC SPANISH II,3,25,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(P) - Presencial
C22,ESPA3102,LK3,BASIC SPANISH II,3,25,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(P) - Presencial
C22,ESPA3102,LM1,BASIC SPANISH II,3,25,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,ESPA3102,LM2,BASIC SPANISH II,3,25,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,ESPA3102,LMS,BASIC SPANISH II,3,25,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,ESPA3102,LN1,BASIC SPANISH II,3,25,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,ESPA3135,KM1,COMPENDIUM SPANISH GRAMMAR,3,20,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,ESPA3135,LJ1,COMPENDIUM SPANISH GRAMMAR,3,20,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,ESPA3201,KJ1,INTRODUCT LITERARY GENRE I,3,25,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,ESPA3202,KH1,INTROD LITERARY GENRE II,3,25,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,ESPA3202,KM1,INTROD LITERARY GENRE II,3,25,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,ESPA3202,LH1,INTROD LITERARY GENRE II,3,25,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,ESPA3202,LJ1,INTROD LITERARY GENRE II,3,25,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,ESPA3212,LJ1,INTROD SPANISH LITERAT II,3,25,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,ESPA3331,KH1,CRIT THOUG ARG EDIT I,3,20,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,ESPA3331,LG1,CRIT THOUG ARG EDIT I,3,20,MW,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(P) - Presencial
C22,ESTA3001,EL1,BUSINESS STATISTICS I,3,20,,,TBA,TBA,(D) - Distance
C22,ESTA3002,EL1,BUSINESS STATISTICS II,3,20,,,TBA,TBA,(D) - Distance
C22,ESTA3002,KH1,BUSINESS STATISTICS II,3,30,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,ESTA3002,KJ1,BUSINESS STATISTICS II,3,30,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,ESTA3002,LH1,BUSINESS STATISTICS II,3,25,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,ESTA3002,LK1,BUSINESS STATISTICS II,3,25,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(P) - Presencial
C22,ESTA3002,LN1,BUSINESS STATISTICS II,3,30,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,FILO3001,LH1,INTRODUCTION PHILOSOPHY I,3,30,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,FILO4028,LM1,BIOETHICS,3,25,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,FINA3005,KH1,INTROD TO INSURANCE,3,20,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,FINA3005,LJ1,INTROD TO INSURANCE,3,20,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,FINA3107,KJ1,FINANCIAL MKTS & INSTITUT,3,30,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,FINA3107,KM1,FINANCIAL MKTS & INSTITUT,3,20,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,FINA3107,LK1,FINANCIAL MKTS & INSTITUT,3,30,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(P) - Presencial
C22,FINA3107,LM1,FINANCIAL MKTS & INSTITUT,3,20,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,FINA4016,KJ1,REAL ESTATES,3,20,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,FINA4016,LH1,REAL ESTATES,3,18,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,FINA4040,KN1,CURRENT TRENDS IN FINANCE,3,20,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,FINA4065,KH1,SMALL BUS FINANCE,3,18,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,FINA4125,LK1,INTER FINANCIAL MANAGEMENT,3,30,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,Presencial
C22,FINA4995,VM1,FINANCE INTERNSHIP,1,9,F,1:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,FISI3012,KG1,UNIVERSITY PHYSICS II,3,25,TuTh,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(P) - Presencial
C22,FISI3012,KJ1,UNIVERSITY PHYSICS II,3,25,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,FISI3012,KM1,UNIVERSITY PHYSICS II,3,25,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,FISI3012,LJ1,UNIVERSITY PHYSICS II,3,25,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,FISI3012,LM1,UNIVERSITY PHYSICS II,3,25,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,FISI3012,LN1,UNIVERSITY PHYSICS II,3,25,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,FISI3014,JH1,UNIVERSITY PHYSICS LAB II,1,14,Th,8:30 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,FISI3014,JM1,UNIVERSITY PHYSICS LAB II,1,14,Th,1:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,FISI3014,KM1,UNIVERSITY PHYSICS LAB II,1,14,Tu,1:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,FISI3014,LG1,UNIVERSITY PHYSICS LAB II,1,14,M,7:00 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,FISI3014,MG1,UNIVERSITY PHYSICS LAB II,1,14,W,7:00 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,FISI3014,MJ1,UNIVERSITY PHYSICS LAB II,1,14,W,10:00 am - 12:50 pm,TBA,TBA,(P) - Presencial
C22,FISI3014,MM1,UNIVERSITY PHYSICS LAB II,1,14,W,1:30 pm - 4:20 pm,TBA,TBA,(P) - Presencial
C22,FISI3014,VG1,UNIVERSITY PHYSICS LAB II,1,14,F,7:00 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,FISI3014,VJ1,UNIVERSITY PHYSICS LAB II,1,14,F,10:30 am - 1:20 pm,TBA,TBA,(P) - Presencial
C22,FISI3014,VM1,UNIVERSITY PHYSICS LAB II,1,14,F,1:30 pm - 4:20 pm,TBA,TBA,(P) - Presencial
C22,FISI3171,KM1,PHYSICS I FOR ENGINEERING,4,25,TuTh,1:00 pm - 2:50 pm1:00 pm - 2:50 pm,TBA,TBA,(P) - Presencial
C22,FISI3172,KI1,PHYSICS II FOR ENGINEERING,4,25,TuTh,9:00 am - 10:50 am9:00 am - 10:50 am,TBA,TBA,(H) - Hybrid
C22,FISI3172,LG1,PHYSICS II FOR ENGINEERING,4,25,MW,7:00 am - 8:50 am7:00 am - 8:50 am,TBA,TBA,(P) - Presencial
C22,FISI3173,VJ1,PHYSICS I LABORATORY,1,14,F,10:30 am - 1:20 pm,TBA,TBA,(P) - Presencial
C22,FISI3174,KM1,PHYSICS II LABORATORY,1,14,Tu,1:00 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,FISI3174,VM1,PHYSICS II LABORATORY,1,14,F,1:30 pm - 4:20 pm,TBA,TBA,(P) - Presencial
C22,GEMA3006,LM1,INVENTORY SYSTEM PLANNING,3,18,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,GEMA3011,LP1,TOTAL QUALITY MANAGEMENT,3,18,MW,4:00 pm - 5:20 pm4:00 pm - 5:20 pm,TBA,TBA,(P) - Presencial
C22,GEMA3035,KN1,MATL RQMT PLANNING AND CAP,3,18,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,GEMA3102,LK1,PHYSICAL AND DIST MGT II,3,18,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(P) - Presencial
C22,GEMA3109,LH1,PROJECT MANAGEMENT,3,15,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,GEMA3111,LJ1,INT INF TECH FOR MATS MGT,3,15,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,GEMA3112,KG1,LAB INT INF TECHNOLOGIES,1,15,TuTh,7:00 am - 8:20 am7:00 am - 8:20 am,TBA,TBA,(P) - Presencial
C22,GEMA3206,KM1,ORG AND IND SAFETY,3,20,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,GEMA4001,VH1,ECONOMIC ANALYSIS,3,20,F,8:30 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,GEMA4120,KJ1,PROJECT IN INDUSTRY,3,9,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,GEMA4120,VH1,PROJECT IN INDUSTRY,3,9,F,8:30 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,GEOG3155,KH1,ELEMENTS OF GEOGRAPHY,3,25,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,HIST3115,EL1,UNITED STATES HIST (COMP),3,20,,,TBA,TBA,(D) - Distance
C22,HIST3115,KN1,UNITED STATES HIST (COMP),3,30,TuTh,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,HIST3241,EL1,HISTORY  OF PUERTO RICO I,3,20,,,TBA,TBA,(D) - Distance
C22,HIST3242,EL1,HISTORY OF PUERTO RICO II,3,20,,,TBA,TBA,(D) - Distance
C22,HIST3242,EL2,HISTORY OF PUERTO RICO II,3,20,,,TBA,TBA,(D) - Distance
C22,HIST3242,KJ1,HISTORY OF PUERTO RICO II,3,30,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,HIST3242,LJ1,HISTORY OF PUERTO RICO II,3,30,MW,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,HIST3242,LM1,HISTORY OF PUERTO RICO II,3,30,MW,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,HIST3245,EL1,HIST OF PUERTO RICO (COMP),3,20,,,TBA,TBA,(D) - Distance
C22,HIST3245,KJ1,HIST OF PUERTO RICO (COMP),3,30,TuTh,10:00 am - 11:20 am10:00 am - 11:20 am,TBA,TBA,(P) - Presencial
C22,HIST3245,LN1,HIST OF PUERTO RICO (COMP),3,30,MW,2:30 pm - 3:50 pm2:30 pm - 3:50 pm,TBA,TBA,(P) - Presencial
C22,HUMA3102,KH1,WESTERN CULTURE II,3,30,TuTh,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,HUMA3102,KM1,WESTERN CULTURE II,3,30,TuTh,1:00 pm - 2:20 pm1:00 pm - 2:20 pm,TBA,TBA,(P) - Presencial
C22,HUMA3102,LH1,WESTERN CULTURE II,3,30,MW,8:30 am - 9:50 am8:30 am - 9:50 am,TBA,TBA,(P) - Presencial
C22,HUMA3102,LK1,WESTERN CULTURE II,3,30,MW,11:30 am - 12:50 pm11:30 am - 12:50 pm,TBA,TBA,(P) - Presencial
C22,HUMA3111,EL1,COMPEN WEST CULTURE I II,3,20,,,TBA,TBA,(D) - Distance
C22,HUMA3111,EL2,COMPEN WEST CULTURE I II,3,20,,,TBA,TBA,(D) - Distance
C22,HUMA3112,EL1,COMPEND WEST CULT III IV,3,20,,,TBA,TBA,(D) - Distance
C22,HUMA3112,EL2,COMPEND WEST CULT III IV,3,20,,,TBA,TBA,(D) - Distance
